Feature,Before,After
658 , 2.1332 , 0.173327712217
659 , 2.1343 , 0.175009235943
660 , 2.1343 , 0.175009235943
661 , 2.1359 , 0.175379813775
662 , 2.1361 , 0.176781214892
663 , 2.1371 , 0.177940906868
664 , 2.1384 , 0.177940906868
665 , 2.1393 , 0.178282874065
666 , 2.1395 , 0.178282874065
667 , 2.141 , 0.178439883075
668 , 2.1411 , 0.178439883075
669 , 2.1446 , 0.178953835275
670 , 2.1452 , 0.178953835275
671 , 2.1453 , 0.17934948315
672 , 2.1454 , 0.17934948315
673 , 2.1464 , 0.17934948315
674 , 2.1464 , 0.17934948315
675 , 2.147 , 0.17934948315
676 , 2.1478 , 0.180081404338
677 , 2.1485 , 0.181180732192
678 , 2.1499 , 0.181693756528
679 , 2.1505 , 0.181693756528
680 , 2.1506 , 0.181693756528
681 , 2.1508 , 0.181693756528
682 , 2.1513 , 0.181693756528
683 , 2.1547 , 0.182478478478
684 , 2.1548 , 0.182478478478
685 , 2.1552 , 0.183128942116
686 , 2.1553 , 0.183128942116
687 , 2.1559 , 0.183128942116
688 , 2.156 , 0.183334263046
689 , 2.1563 , 0.183334263046
690 , 2.1564 , 0.183356889662
691 , 2.1571 , 0.183726681314
692 , 2.1572 , 0.184140962317
693 , 2.1585 , 0.186260572215
694 , 2.1592 , 0.186260572215
695 , 2.1593 , 0.186308743991
696 , 2.1593 , 0.186728012888
697 , 2.1594 , 0.186728012888
698 , 2.1595 , 0.186728012888
699 , 2.1602 , 0.188250591523
700 , 2.1604 , 0.188275131224
701 , 2.1609 , 0.188275131224
702 , 2.1619 , 0.188275131224
703 , 2.1644 , 0.188556169882
704 , 2.1655 , 0.190234296932
705 , 2.1675 , 0.190234296932
706 , 2.1688 , 0.190319184121
707 , 2.1691 , 0.190319184121
708 , 2.1693 , 0.19384284442
709 , 2.1706 , 0.193866566073
710 , 2.1719 , 0.193866566073
711 , 2.1719 , 0.194456024147
712 , 2.1727 , 0.194456024147
713 , 2.1795 , 0.195100705314
714 , 2.3672 , 0.195100705314
715 , 2.3697 , 0.195202617364
716 , 2.3738 , 0.196480420154
717 , 2.3746 , 0.196514191312
718 , 2.3785 , 0.196514191312
719 , 2.3789 , 0.199383249745
720 , 2.3791 , 0.202122857361
721 , 2.3807 , 0.202506952055
722 , 2.3876 , 0.202506952055
723 , 2.3889 , 0.202506952055
724 , 2.3917 , 0.202506952055
725 , 2.3921 , 0.203349595854
726 , 2.3942 , 0.204150941874
727 , 2.3944 , 0.204150941874
728 , 2.3957 , 0.204397456393
729 , 2.3977 , 0.204491872964
730 , 2.3983 , 0.204491872964
731 , 2.3992 , 0.20537187952
732 , 2.4023 , 0.207028552687
733 , 2.4045 , 0.208306627309
734 , 2.4064 , 0.208306627309
735 , 2.4068 , 0.208306627309
736 , 2.4085 , 0.208938777895
737 , 2.4088 , 0.208938777895
738 , 3.199 , 0.208938777895
739 , 3.2008 , 0.208938777895
740 , 3.2012 , 0.209449614463
741 , 3.2042 , 0.209449614463
742 , 3.2042 , 0.210476175156
743 , 3.2051 , 0.210786141977
744 , 3.2064 , 0.210786141977
745 , 3.2064 , 0.210786141977
746 , 3.2066 , 0.210786141977
747 , 3.2085 , 0.211061940711
748 , 3.2095 , 0.213586932609
749 , 3.21 , 0.213969307991
750 , 3.2193 , 0.213969307991
751 , 3.2222 , 0.21487781867
